Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Jones, S.P., Diem, T., Huaraca Quispe, L.P., Cahuana, A.J., Reay, D.S., Meir, P., Arn Teh, Y.","Drivers of atmospheric methane uptake by montane forest soils in the southern Peruvian Andes",2016,"Biogeosciences",13,14,,4151,4165,,1,10.5194/bg-13-4151-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979517918&partnerID=40&md5=0a27e912b63a2ccd0af4d39fad998cf5",Article,Open Access,Scopus,2-s2.0-84979517918
"Polson, D., Hegerl, G.C., Solomon, S.","Precipitation sensitivity to warming estimated from long island records",2016,"Environmental Research Letters",11,7, 074024,,,,1,10.1088/1748-9326/11/7/074024,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84980320664&partnerID=40&md5=8ce3687f29677e2a24bf5b582a084d8f",Article,Open Access,Scopus,2-s2.0-84980320664
"Buonocore, J.J., Luckow, P., Fisher, J., Kempton, W., Levy, J.I.","Health and climate benefits of offshore wind facilities in the Mid-Atlantic United States",2016,"Environmental Research Letters",11,7, 074019,,,,1,10.1088/1748-9326/11/7/074019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84980407670&partnerID=40&md5=56f3bad8627f9394ca41e0bef66bcd4a",Article,Open Access,Scopus,2-s2.0-84980407670
"Zhu, L., Zhang, Y., Li, Z., Guo, B., Wang, X.","A 368-year maximum temperature reconstruction based on tree-ring data in the northwestern Sichuan Plateau (NWSP), China",2016,"Climate of the Past",12,7,,1485,1498,,1,10.5194/cp-12-1485-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978884236&partnerID=40&md5=157c4e56c12ec08c5896872763f6fa81",Article,Open Access,Scopus,2-s2.0-84978884236
"Karami, K., Braesicke, P., Sinnhuber, M., Versick, S.","On the climatological probability of the vertical propagation of stationary planetary waves",2016,"Atmospheric Chemistry and Physics",16,13,,8447,8460,,1,10.5194/acp-16-8447-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978395294&partnerID=40&md5=5a961462f57e6948bac6ed71f901efe7",Article,Open Access,Scopus,2-s2.0-84978395294
"Anil Kumar, V., Pandithurai, G., Parambil Leena, P., Dani, K.K., Murugavel, P., Sonbawne, S.M., Patil, R.D., Sukumaran Maheskumar, R.","Investigation of aerosol indirect effects on monsoon clouds using ground-based measurements over a high-altitude site in Western Ghats",2016,"Atmospheric Chemistry and Physics",16,13,,8423,8430,,1,10.5194/acp-16-8423-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978370291&partnerID=40&md5=b2e49cdc485e32d235e70db1a7abf3ed",Article,Open Access,Scopus,2-s2.0-84978370291
"Sugimoto, T., Bárdossy, A., Pegram, G.G.S., Cullmann, J.","Investigation of hydrological time series using copulas for detecting catchment characteristics and anthropogenic impacts",2016,"Hydrology and Earth System Sciences",20,7,,2705,2720,,1,10.5194/hess-20-2705-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978378775&partnerID=40&md5=16a1efa2b5980e22aa73c1e759671fb1",Article,Open Access,Scopus,2-s2.0-84978378775
"Yamoah, K.A., Callac, N., Fru, E.C., Wohlfarth, B., Wiech, A., Chabangborn, A., Smittenberg, R.H.","A 150-year record of phytoplankton community succession controlled by hydroclimatic variability in a tropical lake",2016,"Biogeosciences",13,13,,3971,3980,,1,10.5194/bg-13-3971-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978803543&partnerID=40&md5=d58629c2a28309538a6ab00bf9b46d28",Article,Open Access,Scopus,2-s2.0-84978803543
"Pawlowska, J., Zajaczkowski, M., Lacka, M., Lejzerowicz, F., Esling, P., Pawlowski, J.","Palaeoceanographic changes in Hornsund Fjord (Spitsbergen, Svalbard) over the last millennium: New insights from ancient DNA",2016,"Climate of the Past",12,7,,1459,1472,,1,10.5194/cp-12-1459-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978435557&partnerID=40&md5=8efb06705677cb103acd12301c719355",Article,Open Access,Scopus,2-s2.0-84978435557
"Melvin, A.M., Sarofim, M.C., Crimmins, A.R.","Climate Benefits of U.S. EPA Programs and Policies That Reduced Methane Emissions 1993-2013",2016,"Environmental Science and Technology",50,13,,6873,6881,,1,10.1021/acs.est.6b00367,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978817833&partnerID=40&md5=793c084b96625af0a702275f501a39f1",Review,Open Access,Scopus,2-s2.0-84978817833
"Herbei, R., Rytel, A.L., Lyons, W.B., McKnight, D.M., Jaros, C., Gooseff, M.N., Priscu, J.C.","Hydrological controls on ecosystem dynamics in lake fryxell, antarctica",2016,"PLoS ONE",11,7, e0159038,,,,1,10.1371/journal.pone.0159038,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979620499&partnerID=40&md5=cc5f42aed638d4e19e7f832f219717ff",Article,Open Access,Scopus,2-s2.0-84979620499
"Murungweni, C., Van Wijk, M.T., Smaling, E.M.A., Giller, K.E.","Climate-smart crop production in semi-arid areas through increased knowledge of varieties, environment and management factors",2016,"Nutrient Cycling in Agroecosystems",105,3,,183,197,,1,10.1007/s10705-015-9695-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84929431236&partnerID=40&md5=17bf94a76c77a6bd63b3581992cf1e2c",Article,Open Access,Scopus,2-s2.0-84929431236
"Katuwal, H.B., Basnet, K., Khanal, B., Devkota, S., Rai, S.K., Gajurel, J.P., Scheidegger, C., Nobis, M.P.","Seasonal changes in bird species and feeding guilds along elevational gradients of the Central Himalayas, Nepal",2016,"PLoS ONE",11,7, e0158362,,,,1,10.1371/journal.pone.0158362,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978033700&partnerID=40&md5=9e98964420ca769852314925a371d797",Article,Open Access,Scopus,2-s2.0-84978033700
"Sørland, S.L., Sorteberg, A.","Low-pressure systems and extreme precipitation in central India: sensitivity to temperature changes",2016,"Climate Dynamics",47,1-2,,465,480,,1,10.1007/s00382-015-2850-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944577479&partnerID=40&md5=33cdf0ac4347fe9fc8fce497721665d8",Article,Open Access,Scopus,2-s2.0-84944577479
"Torabi, N., Mata, L., Gordon, A., Garrard, G., Wescott, W., Dettmann, P., Bekessy, S.A.","The money or the trees: What drives landholders' participation in biodiverse carbon plantings?",2016,"Global Ecology and Conservation",7,,,1,11,,1,10.1016/j.gecco.2016.03.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84964913367&partnerID=40&md5=ab7526ca1614a18abf9e46b640d10504",Article,Open Access,Scopus,2-s2.0-84964913367
"Ponpang-Nga, P., Techamahasaranont, J.","Effects of climate and land use changes on water balance in upstream in the Chao Phraya River basin, Thailand",2016,"Agriculture and Natural Resources",50,4,,310,320,,1,10.1016/j.anres.2016.10.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85003571541&partnerID=40&md5=4ecffb98f7094c00a1980fb4510a4fe5",Article,Open Access,Scopus,2-s2.0-85003571541
"Miller, C.S., Leroy, S.A.G., Collins, P.E.F., Lahijani, H.A.K.","Late Holocene vegetation and ocean variability in the Gulf of Oman",2016,"Quaternary Science Reviews",143,,,120,132,,1,10.1016/j.quascirev.2016.05.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84969799584&partnerID=40&md5=f5258cb984d1aef4aceccf1a7c78aa85",Article,Open Access,Scopus,2-s2.0-84969799584
"Ayeb-Karlsson, S., van der Geest, K., Ahmed, I., Huq, S., Warner, K.","A people‐centred perspective on climate change, environmental stress, and livelihood resilience in Bangladesh",2016,"Sustainability Science",11,4,,679,694,,1,10.1007/s11625-016-0379-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975833340&partnerID=40&md5=44fb82acffad9a19df9c7da403c8351e",Article,Open Access,Scopus,2-s2.0-84975833340
"Mahony, M.","Picturing the future-conditional: montage and the global geographies of climate change",2016,"Geo: Geography and Environment",3,2, e00019,,,,1,10.1002/geo2.19,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85031910607&partnerID=40&md5=773d30d1ecc70b85435e00e2b60cdd89",Article,Open Access,Scopus,2-s2.0-85031910607
"van der Zwaan, B., Gerlagh, R.","Offshore CCS and ocean acidification: a global long-term probabilistic cost-benefit analysis of climate change mitigation",2016,"Climatic Change",137,1-2,,157,170,,1,10.1007/s10584-016-1674-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84965008228&partnerID=40&md5=791f03da16d133f28b213cf07e39ae0f",Article,Open Access,Scopus,2-s2.0-84965008228
"Tessler, Z.D., Vörösmarty, C.J., Grossberg, M., Gladkova, I., Aizenman, H.","A global empirical typology of anthropogenic drivers of environmental change in deltas",2016,"Sustainability Science",11,4,,525,537,,1,10.1007/s11625-016-0357-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961200386&partnerID=40&md5=5fca902c06fc1394ce1ea061d659de11",Article,Open Access,Scopus,2-s2.0-84961200386
"Li, T., Zhang, Q., Zhang, W., Wang, G., Lu, Y., Yu, L., Zhang, R.","Prediction CH4 emissions from the wetlands in the sanjiang plain of Northeastern China in the 21st century",2016,"PLoS ONE",11,7, e0158872,,,,1,10.1371/journal.pone.0158872,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978767994&partnerID=40&md5=f13cea860f72c1d53fcd2fbee50ed602",Article,Open Access,Scopus,2-s2.0-84978767994
"Moser, E., Grass, D., Tragler, G.","A non-autonomous optimal control model of renewable energy production under the aspect of fluctuating supply and learning by doing",2016,"OR Spectrum",38,3,,545,575,,1,10.1007/s00291-016-0444-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975894119&partnerID=40&md5=566d2277e5bbc9cc13061cd9509ea1af",Article,Open Access,Scopus,2-s2.0-84975894119
"Kulakowski, D., Veblen, T.T., Beb, P.","Fire severity controlled susceptibility to a 1940s spruce beetle outbreak in Colorado, USA",2016,"PLoS ONE",11,7, e0158138,,,,1,10.1371/journal.pone.0158138,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978938018&partnerID=40&md5=7faa73618489f1acfc8cba4a6718ebfb",Article,Open Access,Scopus,2-s2.0-84978938018
"Li, L., Zhang, B., Xiao, P., Qi, Y., Zhang, Z., Liu, H., Li, X., Wang, G., Terwei, A.","Patterns and environmental determinants of medicinal plant : Vascular plant ratios in Xinjiang, Northwest China",2016,"PLoS ONE",11,7, e0158405,,,,1,10.1371/journal.pone.0158405,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979538932&partnerID=40&md5=89092abd7c9615d45d296631f068de26",Article,Open Access,Scopus,2-s2.0-84979538932
"Kremer, A.","Microevolution of European temperate oaks in response to environmental changes | Microévolution des chênes européens en réponse aux changements environnementaux",2016,"Comptes Rendus - Biologies",339,7-8,,263,267,,1,10.1016/j.crvi.2016.04.014,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976490917&partnerID=40&md5=e51f14d8bf6ebb16792497137378b77c",Article,Open Access,Scopus,2-s2.0-84976490917
"Hut, R., Land-Zandstra, A.M., Smeets, I., Stoof, C.R.","Geoscience on television: A review of science communication literature in the context of geosciences",2016,"Hydrology and Earth System Sciences",20,6,,2507,2518,,1,10.5194/hess-20-2507-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84977110570&partnerID=40&md5=0f95b27c162c545ad147ef2ea3efbfb1",Review,Open Access,Scopus,2-s2.0-84977110570
"Nolan, M., DesLauriers, K.","Which are the highest peaks in the US Arctic? Fodar settles the debate",2016,"Cryosphere",10,3,,1245,1257,,1,10.5194/tc-10-1245-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976417313&partnerID=40&md5=70692c9cdd63d76c8b362026ec698bab",Article,Open Access,Scopus,2-s2.0-84976417313
"Tim, N., Zorita, E., Hünicke, B., Yi, X., Emeis, K.-C.","The importance of external climate forcing for the variability and trends of coastal upwelling in past and future climate",2016,"Ocean Science",12,3,,807,823,,1,10.5194/os-12-807-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976313580&partnerID=40&md5=7ac5189380a0e5df9f60f8b04c5169b2",Article,Open Access,Scopus,2-s2.0-84976313580
"Iñiguez, V., Morales, O., Cisneros, F., Bauwens, W., Wyseure, G.","Analysis of the drought recovery of Andosols on southern Ecuadorian Andean páramos",2016,"Hydrology and Earth System Sciences",20,6,,2421,2435,,1,10.5194/hess-20-2421-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975789606&partnerID=40&md5=0b9302419c06ced009b4d459ef1b735e",Article,Open Access,Scopus,2-s2.0-84975789606
"Xia, Y., Hu, Y., Huang, Y.","Strong modification of stratospheric ozone forcing by cloud and sea-ice adjustments",2016,"Atmospheric Chemistry and Physics",16,12,,7559,7567,,1,10.5194/acp-16-7559-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975483333&partnerID=40&md5=246544d2a78a7862dbf4d3ca73062ff7",Article,Open Access,Scopus,2-s2.0-84975483333
"Cuo, L., Zhang, Y., Piao, S., Gao, Y.","Simulated annual changes in plant functional types and their responses to climate change on the northern Tibetan Plateau",2016,"Biogeosciences",13,12,,3533,3548,,1,10.5194/bg-13-3533-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975470651&partnerID=40&md5=1d0684b27b04f076550fbfbbf6046c7d",Article,Open Access,Scopus,2-s2.0-84975470651
"Wang, X., Hua, T., Ma, W.","Responses of aeolian desertification to a range of climate scenarios in China",2016,"Solid Earth",7,3,,959,964,,1,10.5194/se-7-959-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975460761&partnerID=40&md5=c93cbb0da9ea23d4141c29a01725902e",Article,Open Access,Scopus,2-s2.0-84975460761
"Quiroga, S., Suárez, C.","Climate change and drought effects on rural income distribution in the Mediterranean: A case study for Spain",2016,"Natural Hazards and Earth System Sciences",16,6,,1369,1385,,1,10.5194/nhess-16-1369-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975038968&partnerID=40&md5=df35204e0762ef2368302b9de3ea4ad6",Article,Open Access,Scopus,2-s2.0-84975038968
"Epicoco, I., Mocavero, S., MacChia, F., Vichi, M., Lovato, T., Masina, S., Aloisio, G.","Performance and results of the high-resolution biogeochemical model PELAGOS025 v1.0 within NEMO v3.4",2016,"Geoscientific Model Development",9,6,,2115,2128,,1,10.5194/gmd-9-2115-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84974794851&partnerID=40&md5=b8b8b0471d40b17afd5f05e2ed3305fe",Article,Open Access,Scopus,2-s2.0-84974794851
"Liddicoat, S.K., Booth, B.B.B., Joshi, M.M.","An investigation into linearity with cumulative emissions of the climate and carbon cycle response in HadCM3LC",2016,"Environmental Research Letters",11,6, 065003,,,,1,10.1088/1748-9326/11/6/065003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84977549695&partnerID=40&md5=0d7591c0c07a9dc3d2d75b520d892291",Article,Open Access,Scopus,2-s2.0-84977549695
"Yin, Z., Dekker, S.C., Van Den Hurk, B.J.J.M., Dijkstra, H.A.","The climatic imprint of bimodal distributions in vegetation cover for western Africa",2016,"Biogeosciences",13,11,,3343,3357,,1,10.5194/bg-13-3343-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84974625001&partnerID=40&md5=226e3659434029767680875c8c9c0ada",Article,Open Access,Scopus,2-s2.0-84974625001
"Batte, L., Deque, M.","Randomly correcting model errors in the ARPEGE-Climate v6.1 component of CNRM-CM: Applications for seasonal forecasts",2016,"Geoscientific Model Development",9,6,,2055,2076,,1,10.5194/gmd-9-2055-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84973631202&partnerID=40&md5=bb9c9b4c2899ec2eb6a9e87631bcadfb",Article,Open Access,Scopus,2-s2.0-84973631202
"Humphreys, M.P., Greatrix, F.M., Tynan, E., Achterberg, E.P., Griffiths, A.M., Fry, C.H., Garley, R., McDonald, A., Boyce, A.J.","Stable carbon isotopes of dissolved inorganic carbon for a zonal transect across the subpolar North Atlantic Ocean in summer 2014",2016,"Earth System Science Data",8,1,,221,233,,1,10.5194/essd-8-221-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84973327687&partnerID=40&md5=1f5af8c5a8a369e256cf65ebfa89efc7",Article,Open Access,Scopus,2-s2.0-84973327687
"Hiyama, T., Fujinami, H., Kanamori, H., Ishige, T., Oshima, K.","Recent interdecadal changes in the interannual variability of precipitation and atmospheric circulation over northern Eurasia",2016,"Environmental Research Letters",11,6, 065001,,,,1,10.1088/1748-9326/11/6/065001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84977533732&partnerID=40&md5=67b3017884ec853d76962cd46f952dfc",Article,Open Access,Scopus,2-s2.0-84977533732
"Uehleke, R.","Data of a willingness to pay survey for national climate change mitigation policies in Germany",2016,"Data in Brief",7,,,760,762,,1,10.1016/j.dib.2016.03.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961257618&partnerID=40&md5=253696c69c0e8fbd546c4332a57931fb",Article,Open Access,Scopus,2-s2.0-84961257618
"Guilbert, A., Simons, K., Hoebeke, L., Packeu, A., Hendrickx, M., De Cremer, K., Buyl, R., Coomans, D., Van Nieuwenhuyse, A.","Short-Term Effect of Pollen and Spore Exposure on Allergy Morbidity in the Brussels-Capital Region",2016,"EcoHealth",13,2,,303,315,,1,10.1007/s10393-016-1124-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84966697412&partnerID=40&md5=3812aca5dc2dbc44ed1426fccf1dc2a0",Article,Open Access,Scopus,2-s2.0-84966697412
"Dries, L., Klomp, J., Van Ophem, J., Zhu, X.","Social science perspectives on the bio-economy",2016,"NJAS - Wageningen Journal of Life Sciences",77,,,1,4,,1,10.1016/j.njas.2016.04.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84964669297&partnerID=40&md5=b9039d5b89ac464bc2b87fc62db80148",Review,Open Access,Scopus,2-s2.0-84964669297
"Teikeu Assatse, W., Njandjock Nouck, P., Tabod, C.T., Akame, J.M., Nshagali Biringanine, G.","Hydrogeological activity of lineaments in Yaoundé Cameroon region using remote sensing and GIS techniques",2016,"Egyptian Journal of Remote Sensing and Space Science",19,1,,49,60,,1,10.1016/j.ejrs.2015.12.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955462830&partnerID=40&md5=9d1d35d72e1f7d46d0fb3dc4fe7d58b2",Article,Open Access,Scopus,2-s2.0-84955462830
"Konôpka, B., Zach, P., Kulfan, J.","Wind - An important ecological factor and destructive agent in forests",2016,"Forestry Journal",62,2,,123,130,,1,10.1515/forj-2016-0013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992093884&partnerID=40&md5=878c27002ec44af5856e1bc3940f68a1",Article,Open Access,Scopus,2-s2.0-84992093884
"Ryu, J.E., Lee, D.K., Park, C., Ahn, Y., Lee, S., Choi, K., Jung, T.Y.","Assessment of the vulnerability of industrial parks to flood in South Korea",2016,"Natural Hazards",82,2,,811,825,,1,10.1007/s11069-016-2222-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84960126043&partnerID=40&md5=f3490811cac768ee3ad8c869c11eab3c",Article,Open Access,Scopus,2-s2.0-84960126043
